Transaction_ID,Date,Region,City,Sales_Channel,Product_Category,Product_Name,Units_Sold,Selling_Price,Unit_Cost,Revenue,Cost,Profit,Customer_Type
TXN-0930,2024-08-20,West Java,Bogor,Distributor,Nugget,Contadina Crispy Nugget 250g,106,26000,21500,2756000,2279000,477000,Institution
TXN-0931,2024-08-20,West Java,Tasikmalaya,General Trade,Cheese,Prochiz Gold Slices 150g,8,29500,21000,236000,168000,68000,Retail
TXN-0932,2024-08-20,Yogyakarta,Yogyakarta,Distributor,Yoghurt,Cimory Yoghurt 500g,75,36500,30500,2737500,2287500,450000,Wholesale
TXN-0933,2024-08-20,Jakarta,Jakarta Timur,Distributor,Nugget,Contadina Crispy Nugget 250g,136,21000,18000,2856000,2448000,408000,Wholesale
TXN-0934,2024-08-20,West Java,Bekasi,Modern Trade,Nugget,So Good Chicken Nugget 500g,30,52500,43000,1575000,1290000,285000,Retail
TXN-0935,2024-08-20,Sulawesi,Manado,Modern Trade,Yoghurt,Cimory Yoghurt 500g,17,28500,23500,484500,399500,85000,Retail
TXN-0936,2024-08-21,West Java,Tasikmalaya,Distributor,Sausage,Bernardi Beef Sausage 500g,246,48500,38000,11931000,9348000,2583000,Institution
TXN-0937,2024-08-21,Sumatera,Banda Aceh,Distributor,Nugget,Fiesta Crispy Nugget 400g,206,43500,36500,8961000,7519000,1442000,Institution
TXN-0938,2024-08-22,Jakarta,Jakarta Pusat,Distributor,Nugget,Fiesta Crispy Nugget 400g,192,39000,32000,7488000,6144000,1344000,Institution
TXN-0939,2024-08-22,West Java,Depok,Modern Trade,Cheese,Prochiz Gold Slices 150g,18,27500,21500,495000,387000,108000,Retail
TXN-0940,2024-08-22,Sumatera,Padang,Modern Trade,Sausage,So Good Chicken Sausage 375g,59,33000,25500,1947000,1504500,442500,Retail
TXN-0941,2024-08-22,East Java,Jember,Distributor,Cheese,Prochiz Gold Slices 150g,210,26500,18500,5565000,3885000,1680000,Wholesale
TXN-0942,2024-08-22,East Java,Malang,Modern Trade,Milk,Premium Whole Milk 1L,71,26500,23000,1881500,1633000,248500,HoReCa
TXN-0943,2024-08-22,West Java,Cimahi,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,31,11000,9000,341000,279000,62000,Retail
TXN-0944,2024-08-22,West Java,Bogor,General Trade,Cheese,Laughing Cow Creamy 8pcs,33,21500,16500,709500,544500,165000,Retail
TXN-0945,2024-08-22,West Java,Depok,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,54,20500,17500,1107000,945000,162000,Retail
TXN-0946,2024-08-22,West Java,Cimahi,Distributor,Cheese,Anchor Cheddar Block 500g,250,66000,50500,16500000,12625000,3875000,Institution
TXN-0947,2024-08-22,Central Java,Semarang,Modern Trade,Sausage,So Good Chicken Sausage 375g,55,38500,29000,2117500,1595000,522500,Retail
TXN-0948,2024-08-22,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,41,9500,8000,389500,328000,61500,Retail
TXN-0949,2024-08-23,Central Java,Semarang,General Trade,Sausage,So Good Chicken Sausage 375g,28,35500,28500,994000,798000,196000,Wholesale
TXN-0950,2024-08-23,Sumatera,Padang,Modern Trade,Milk,Cimory Chocolate 200ml,20,6500,5500,130000,110000,20000,Retail
TXN-0951,2024-08-23,West Java,Bogor,General Trade,Cheese,Kraft Cheddar Cheese 165g,49,34500,26500,1690500,1298500,392000,Retail
TXN-0952,2024-08-24,East Java,Malang,Distributor,Sausage,Vida Beef Sausage 200g,87,18500,14500,1609500,1261500,348000,Wholesale
TXN-0953,2024-08-24,Sumatera,Medan,Modern Trade,Sausage,Farmhouse Sausage 250g,22,24000,18500,528000,407000,121000,HoReCa
TXN-0954,2024-08-24,East Java,Malang,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,42,19000,15500,798000,651000,147000,Retail
TXN-0955,2024-08-24,Jakarta,Jakarta Pusat,Modern Trade,Nugget,Belfoods Royal Nugget 500g,50,38500,33500,1925000,1675000,250000,Retail
TXN-0956,2024-08-24,East Java,Jember,Distributor,Milk,Chocolate 1L,89,17000,15000,1513000,1335000,178000,Wholesale
TXN-0957,2024-08-25,Sumatera,Pekanbaru,Modern Trade,Cheese,Anchor Cheddar Block 500g,48,70500,55500,3384000,2664000,720000,Retail
TXN-0958,2024-08-25,Jakarta,Jakarta Pusat,Distributor,Sausage,Farmhouse Sausage 250g,130,26000,21000,3380000,2730000,650000,HoReCa
TXN-0959,2024-08-25,Bali,Singaraja,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,37,6000,5000,222000,185000,37000,Wholesale
TXN-0960,2024-08-26,Jakarta,Jakarta Utara,General Trade,Cheese,Anchor Cheddar Block 500g,17,81000,59500,1377000,1011500,365500,Wholesale
TXN-0961,2024-08-26,Jakarta,Jakarta Selatan,General Trade,Yoghurt,Cimory Yoghurt 500g,48,37000,30500,1776000,1464000,312000,Retail
TXN-0962,2024-08-26,Jakarta,Jakarta Selatan,Distributor,Milk,Cimory Milk Vanilla 200ml,59,5000,4500,295000,265500,29500,Wholesale
TXN-0963,2024-08-26,East Java,Jember,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,24,7500,6500,180000,156000,24000,Retail
TXN-0964,2024-08-26,Central Java,Semarang,General Trade,Milk,Premium Whole Milk 1L,35,27000,23500,945000,822500,122500,Wholesale
TXN-0965,2024-08-27,Kalimantan,Banjarmasin,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,60,6500,5500,390000,330000,60000,Retail
TXN-0966,2024-08-27,Bali,Singaraja,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,62,29000,20500,1798000,1271000,527000,Retail
TXN-0967,2024-08-27,Central Java,Pekalongan,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,69,25000,20000,1725000,1380000,345000,Retail
TXN-0968,2024-08-28,West Java,Tasikmalaya,General Trade,Sausage,So Good Chicken Sausage 375g,17,32000,25500,544000,433500,110500,Wholesale
TXN-0969,2024-08-29,Jakarta,Jakarta Timur,General Trade,Cheese,Prochiz Gold Slices 150g,22,27500,20000,605000,440000,165000,Retail
TXN-0970,2024-08-29,Sumatera,Padang,Distributor,Sausage,Farmhouse Sausage 250g,164,22000,17500,3608000,2870000,738000,Wholesale
TXN-0971,2024-08-29,Jakarta,Jakarta Selatan,Modern Trade,Sausage,So Good Chicken Sausage 375g,38,36000,28000,1368000,1064000,304000,Retail
TXN-0972,2024-08-29,Jakarta,Jakarta Barat,Distributor,Sausage,Vida Beef Sausage 200g,166,18500,14500,3071000,2407000,664000,Wholesale
TXN-0973,2024-08-29,West Java,Bogor,General Trade,Sausage,Vida Beef Sausage 200g,24,23500,18500,564000,444000,120000,Retail
TXN-0974,2024-08-29,Kalimantan,Banjarmasin,General Trade,Milk,Cimory Full Cream 1L,27,19500,17000,526500,459000,67500,Wholesale
TXN-0975,2024-08-29,West Java,Bandung,General Trade,Milk,Premium Whole Milk 1L,9,27000,23500,243000,211500,31500,Retail
TXN-0976,2024-08-29,Kalimantan,Samarinda,Modern Trade,Milk,Cimory Milk Vanilla 200ml,19,5500,5000,104500,95000,9500,Retail
TXN-0977,2024-08-30,Central Java,Tegal,General Trade,Nugget,So Good Chicken Nugget 500g,39,43500,37000,1696500,1443000,253500,Retail
TXN-0978,2024-08-30,Kalimantan,Balikpapan,Modern Trade,Milk,Cimory Full Cream 1L,46,21500,18500,989000,851000,138000,Retail
TXN-0979,2024-08-31,Kalimantan,Balikpapan,General Trade,Sausage,So Good Chicken Sausage 375g,14,33500,27500,469000,385000,84000,Retail
TXN-0980,2024-08-31,East Java,Malang,General Trade,Nugget,Champ Chicken Nugget 250g,32,28000,24000,896000,768000,128000,Wholesale
TXN-0981,2024-09-01,East Java,Jember,Modern Trade,Sausage,So Good Chicken Sausage 375g,64,39500,31500,2528000,2016000,512000,HoReCa
TXN-0982,2024-09-01,Jakarta,Jakarta Selatan,Distributor,Sausage,Vida Beef Sausage 200g,81,19500,14500,1579500,1174500,405000,Institution
TXN-0983,2024-09-01,East Java,Surabaya,Modern Trade,Nugget,Contadina Crispy Nugget 250g,31,21000,17500,651000,542500,108500,HoReCa
TXN-0984,2024-09-01,Yogyakarta,Sleman,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,116,12000,10000,1392000,1160000,232000,Institution
TXN-0985,2024-09-01,Jakarta,Jakarta Utara,General Trade,Milk,Cimory Chocolate 200ml,8,5000,4500,40000,36000,4000,Retail
TXN-0986,2024-09-01,Yogyakarta,Wonosari,General Trade,Sausage,Vida Beef Sausage 200g,7,23000,18000,161000,126000,35000,Retail
TXN-0987,2024-09-01,Kalimantan,Pontianak,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,33,6500,5500,214500,181500,33000,Wholesale
TXN-0988,2024-09-01,Jakarta,Jakarta Barat,Distributor,Sausage,Vida Beef Sausage 200g,65,17500,14500,1137500,942500,195000,Wholesale
TXN-0989,2024-09-02,Jakarta,Jakarta Barat,Modern Trade,Sausage,Farmhouse Sausage 250g,41,20000,16000,820000,656000,164000,Retail
TXN-0990,2024-09-02,Bali,Kuta,General Trade,Milk,Cimory Chocolate 200ml,33,6000,5000,198000,165000,33000,Wholesale
TXN-0991,2024-09-03,West Java,Tasikmalaya,Modern Trade,Milk,Chocolate 1L,60,17000,14500,1020000,870000,150000,HoReCa
TXN-0992,2024-09-03,East Java,Malang,Modern Trade,Milk,Chocolate 1L,64,17000,15500,1088000,992000,96000,Retail
TXN-0993,2024-09-03,West Java,Bandung,Distributor,Sausage,Kimbo Beef Sausage 375g,125,28500,23000,3562500,2875000,687500,Wholesale
TXN-0994,2024-09-03,East Java,Blitar,General Trade,Cheese,Anchor Cheddar Block 500g,24,83500,63500,2004000,1524000,480000,Retail
TXN-0995,2024-09-03,West Java,Bogor,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,42,6000,5000,252000,210000,42000,Retail
TXN-0996,2024-09-04,Sumatera,Banda Aceh,General Trade,Milk,Premium Whole Milk 1L,31,23500,21000,728500,651000,77500,Wholesale
TXN-0997,2024-09-04,West Java,Cimahi,Distributor,Nugget,Belfoods Royal Nugget 500g,64,44500,38500,2848000,2464000,384000,Wholesale
TXN-0998,2024-09-04,Banten,South Tangerang,General Trade,Nugget,Contadina Crispy Nugget 250g,32,24500,21000,784000,672000,112000,Wholesale
TXN-0999,2024-09-05,East Java,Jember,Modern Trade,Milk,Cimory Milk Vanilla 200ml,45,6000,5500,270000,247500,22500,Retail
TXN-1000,2024-09-05,Jakarta,Jakarta Pusat,Modern Trade,Cheese,Anchor Cheddar Block 500g,59,83000,64000,4897000,3776000,1121000,Retail
TXN-1001,2024-09-05,Banten,Tangerang,Modern Trade,Yoghurt,Cimory Yoghurt 500g,53,30000,25000,1590000,1325000,265000,Retail
TXN-1002,2024-09-05,Bali,Ubud,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,37,9000,7500,333000,277500,55500,Retail
TXN-1003,2024-09-05,Sulawesi,Kendari,Distributor,Milk,Premium Whole Milk 1L,85,26500,23500,2252500,1997500,255000,Wholesale
TXN-1004,2024-09-06,Kalimantan,Balikpapan,Distributor,Sausage,Vida Beef Sausage 200g,145,18000,13500,2610000,1957500,652500,Wholesale
TXN-1005,2024-09-06,Banten,Tangerang,Distributor,Milk,Chocolate 1L,73,18000,15500,1314000,1131500,182500,Wholesale
TXN-1006,2024-09-06,West Java,Cimahi,General Trade,Sausage,So Good Chicken Sausage 375g,24,32500,25500,780000,612000,168000,Retail
TXN-1007,2024-09-06,Central Java,Solo,Modern Trade,Milk,Cimory Milk Vanilla 200ml,41,4500,4000,184500,164000,20500,Retail
TXN-1008,2024-09-07,East Java,Jember,Modern Trade,Nugget,Fiesta Crispy Nugget 400g,41,39500,34500,1619500,1414500,205000,Retail
TXN-1009,2024-09-07,Bali,Kuta,Distributor,Sausage,Vida Beef Sausage 200g,207,16000,12500,3312000,2587500,724500,Institution
TXN-1010,2024-09-07,Kalimantan,Balikpapan,General Trade,Milk,Cimory Milk Vanilla 200ml,18,5000,4500,90000,81000,9000,Retail
TXN-1011,2024-09-08,Jakarta,Jakarta Utara,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,14,9500,8000,133000,112000,21000,Retail
TXN-1012,2024-09-09,Bali,Ubud,General Trade,Yoghurt,Cimory Yoghurt 500g,22,32000,26000,704000,572000,132000,Retail
TXN-1013,2024-09-09,Sulawesi,Makassar,General Trade,Milk,Cimory Chocolate 200ml,29,6500,5500,188500,159500,29000,Retail
TXN-1014,2024-09-09,Jakarta,Jakarta Utara,Distributor,Sausage,Farmhouse Sausage 250g,166,23500,18000,3901000,2988000,913000,Wholesale
TXN-1015,2024-09-10,West Java,Depok,Distributor,Sausage,Farmhouse Sausage 250g,199,22500,18500,4477500,3681500,796000,Institution
TXN-1016,2024-09-10,Yogyakarta,Sleman,Modern Trade,Yoghurt,Cimory Yoghurt 500g,50,35000,29500,1750000,1475000,275000,HoReCa
TXN-1017,2024-09-10,Sumatera,Medan,Modern Trade,Milk,Chocolate 1L,57,20500,18000,1168500,1026000,142500,HoReCa
TXN-1018,2024-09-10,West Java,Bekasi,Distributor,Milk,Premium Whole Milk 1L,141,24500,21000,3454500,2961000,493500,Wholesale
TXN-1019,2024-09-10,Kalimantan,Pontianak,General Trade,Sausage,Kimbo Beef Sausage 375g,11,36000,27500,396000,302500,93500,Retail
TXN-1020,2024-09-11,Sumatera,Palembang,Modern Trade,Milk,Cimory Full Cream 1L,14,23500,20500,329000,287000,42000,Retail
TXN-1021,2024-09-11,Jakarta,Jakarta Pusat,Modern Trade,Sausage,Kimbo Beef Sausage 375g,58,32000,25000,1856000,1450000,406000,Retail
TXN-1022,2024-09-11,East Java,Malang,Modern Trade,Milk,Chocolate 1L,63,21500,19000,1354500,1197000,157500,Retail
TXN-1023,2024-09-11,West Java,Bekasi,Distributor,Milk,Cimory Chocolate 200ml,129,6500,5500,838500,709500,129000,HoReCa
TXN-1024,2024-09-11,West Java,Tasikmalaya,Modern Trade,Milk,Cimory Chocolate 200ml,35,5500,5000,192500,175000,17500,Retail
TXN-1025,2024-09-12,Jakarta,Jakarta Pusat,Modern Trade,Milk,Cimory Full Cream 1L,62,24500,21000,1519000,1302000,217000,Retail
TXN-1026,2024-09-12,Central Java,Semarang,General Trade,Cheese,Kraft Cheddar Cheese 165g,26,34500,26500,897000,689000,208000,Wholesale
TXN-1027,2024-09-13,Banten,Cilegon,General Trade,Nugget,So Good Chicken Nugget 500g,44,55000,45500,2420000,2002000,418000,Wholesale
TXN-1028,2024-09-13,East Java,Surabaya,Distributor,Nugget,Contadina Crispy Nugget 250g,210,25500,22500,5355000,4725000,630000,Wholesale
TXN-1029,2024-09-14,Sumatera,Palembang,Modern Trade,Milk,Chocolate 1L,60,19500,16500,1170000,990000,180000,Retail
TXN-1030,2024-09-14,Jakarta,Jakarta Barat,General Trade,Sausage,Vida Beef Sausage 200g,44,16000,12500,704000,550000,154000,Retail
TXN-1031,2024-09-14,Banten,Tangerang,Distributor,Sausage,Kimbo Beef Sausage 375g,138,34000,27500,4692000,3795000,897000,Institution
TXN-1032,2024-09-14,Sumatera,Pekanbaru,General Trade,Nugget,Contadina Crispy Nugget 250g,41,26500,22000,1086500,902000,184500,Wholesale
TXN-1033,2024-09-15,Bali,Singaraja,General Trade,Sausage,So Good Chicken Sausage 375g,38,40500,30500,1539000,1159000,380000,Wholesale
TXN-1034,2024-09-15,West Java,Depok,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,211,11500,9500,2426500,2004500,422000,Wholesale
TXN-1035,2024-09-15,Jakarta,Jakarta Pusat,General Trade,Cheese,Kiri Cream Cheese 80g,44,22000,17000,968000,748000,220000,Wholesale
TXN-1036,2024-09-15,West Java,Tasikmalaya,Modern Trade,Nugget,Contadina Crispy Nugget 250g,31,21500,18500,666500,573500,93000,Retail
TXN-1037,2024-09-15,Yogyakarta,Yogyakarta,General Trade,Nugget,Champ Chicken Nugget 250g,38,25500,21500,969000,817000,152000,Retail
TXN-1038,2024-09-16,Central Java,Magelang,Distributor,Cheese,Kraft Cheddar Cheese 165g,181,32500,25000,5882500,4525000,1357500,Institution
TXN-1039,2024-09-16,East Java,Blitar,Distributor,Yoghurt,Cimory Yoghurt Strawberry 100g,101,9000,7500,909000,757500,151500,Wholesale
TXN-1040,2024-09-16,East Java,Blitar,Distributor,Sausage,Kimbo Beef Sausage 375g,207,28000,22000,5796000,4554000,1242000,HoReCa
TXN-1041,2024-09-16,Jakarta,Jakarta Pusat,Modern Trade,Cheese,Kiri Cream Cheese 80g,39,21500,16500,838500,643500,195000,Retail
TXN-1042,2024-09-16,Sumatera,Palembang,General Trade,Cheese,Kiri Cream Cheese 80g,28,22000,16500,616000,462000,154000,Retail
TXN-1043,2024-09-16,West Java,Bogor,Distributor,Yoghurt,Cimory Yoghurt 500g,74,32500,26500,2405000,1961000,444000,Institution
TXN-1044,2024-09-16,Sumatera,Medan,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,46,8000,7000,368000,322000,46000,Wholesale
TXN-1045,2024-09-16,Jakarta,Jakarta Selatan,General Trade,Sausage,So Good Chicken Sausage 375g,20,34500,26000,690000,520000,170000,Wholesale
TXN-1046,2024-09-16,Central Java,Solo,General Trade,Milk,Premium Whole Milk 1L,26,27000,24000,702000,624000,78000,Retail
TXN-1047,2024-09-16,Sulawesi,Manado,Distributor,Cheese,Kraft Cheddar Cheese 165g,233,30500,22500,7106500,5242500,1864000,Institution
TXN-1048,2024-09-17,East Java,Blitar,General Trade,Milk,Cimory Chocolate 200ml,29,6500,5500,188500,159500,29000,Retail
TXN-1049,2024-09-17,East Java,Blitar,Distributor,Milk,Cimory Chocolate 200ml,170,6500,6000,1105000,1020000,85000,Institution
TXN-1050,2024-09-17,Jakarta,Jakarta Barat,Modern Trade,Milk,Chocolate 1L,59,18000,15500,1062000,914500,147500,Retail
TXN-1051,2024-09-17,Bali,Denpasar,General Trade,Nugget,Fiesta Crispy Nugget 400g,24,36500,30000,876000,720000,156000,Wholesale
TXN-1052,2024-09-18,Kalimantan,Banjarmasin,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,27,13000,11000,351000,297000,54000,Retail
TXN-1053,2024-09-19,Jakarta,Jakarta Selatan,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,26,8000,6500,208000,169000,39000,Wholesale
TXN-1054,2024-09-19,Sulawesi,Palu,Distributor,Nugget,Contadina Crispy Nugget 250g,134,24500,21500,3283000,2881000,402000,Institution
TXN-1055,2024-09-19,East Java,Jember,General Trade,Milk,Chocolate 1L,33,17500,15500,577500,511500,66000,Retail
TXN-1056,2024-09-19,West Java,Cimahi,Distributor,Yoghurt,Cimory Yoghurt 500g,158,35000,29500,5530000,4661000,869000,Wholesale
TXN-1057,2024-09-19,Sulawesi,Palu,Modern Trade,Milk,Premium Whole Milk 1L,66,24000,20500,1584000,1353000,231000,Retail
TXN-1058,2024-09-19,Jakarta,Jakarta Pusat,General Trade,Sausage,Bernardi Beef Sausage 500g,10,57000,44500,570000,445000,125000,Wholesale
TXN-1059,2024-09-20,Jakarta,Jakarta Pusat,Distributor,Milk,Chocolate 1L,209,20500,18500,4284500,3866500,418000,Institution
TXN-1060,2024-09-20,West Java,Depok,Distributor,Milk,Premium Whole Milk 1L,77,23000,20500,1771000,1578500,192500,Institution
TXN-1061,2024-09-20,Sumatera,Medan,Modern Trade,Milk,Cimory Full Cream 1L,24,21000,18000,504000,432000,72000,HoReCa
TXN-1062,2024-09-20,Banten,Serang,Modern Trade,Nugget,Champ Chicken Nugget 250g,54,24500,20500,1323000,1107000,216000,Retail
TXN-1063,2024-09-21,Jakarta,Jakarta Utara,General Trade,Nugget,So Good Chicken Nugget 500g,15,46500,39500,697500,592500,105000,Retail
TXN-1064,2024-09-21,Sumatera,Palembang,Modern Trade,Milk,Chocolate 1L,22,21500,19000,473000,418000,55000,Retail
TXN-1065,2024-09-21,Banten,Cilegon,Modern Trade,Cheese,Anchor Cheddar Block 500g,37,66500,51500,2460500,1905500,555000,HoReCa
TXN-1066,2024-09-21,Jakarta,Jakarta Pusat,Distributor,Sausage,So Good Chicken Sausage 375g,85,41500,33500,3527500,2847500,680000,Institution
TXN-1067,2024-09-21,Central Java,Solo,General Trade,Cheese,Kraft Cheddar Cheese 165g,13,32500,24500,422500,318500,104000,Wholesale
TXN-1068,2024-09-21,East Java,Jember,General Trade,Nugget,So Good Chicken Nugget 500g,28,45000,39000,1260000,1092000,168000,Wholesale
TXN-1069,2024-09-21,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,41,9500,8000,389500,328000,61500,Retail
TXN-1070,2024-09-23,West Java,Depok,Distributor,Milk,Cimory Milk Vanilla 200ml,70,6000,5000,420000,350000,70000,Wholesale
TXN-1071,2024-09-23,Sumatera,Banda Aceh,Distributor,Yoghurt,Cimory Plain Yoghurt 400g,209,21500,17500,4493500,3657500,836000,Institution
TXN-1072,2024-09-23,Banten,Tangerang,Modern Trade,Nugget,Contadina Crispy Nugget 250g,59,22000,19000,1298000,1121000,177000,HoReCa
TXN-1073,2024-09-24,Jakarta,Jakarta Timur,Distributor,Yoghurt,Cimory Plain Yoghurt 400g,176,22000,18500,3872000,3256000,616000,Institution
TXN-1074,2024-09-24,Banten,Serang,General Trade,Sausage,Farmhouse Sausage 250g,45,20500,16000,922500,720000,202500,Wholesale
TXN-1075,2024-09-24,Central Java,Magelang,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,26,11000,9000,286000,234000,52000,Retail
TXN-1076,2024-09-24,Sulawesi,Manado,Modern Trade,Nugget,Belfoods Royal Nugget 500g,33,49500,42500,1633500,1402500,231000,Retail
TXN-1077,2024-09-26,West Java,Tasikmalaya,Modern Trade,Milk,Cimory Milk Vanilla 200ml,31,5000,4500,155000,139500,15500,HoReCa
TXN-1078,2024-09-26,Sumatera,Medan,Distributor,Yoghurt,Cimory Mini Yoghurt 60ml,137,6500,5500,890500,753500,137000,Wholesale
TXN-1079,2024-09-26,Sulawesi,Makassar,General Trade,Cheese,Anchor Cheddar Block 500g,35,83000,60000,2905000,2100000,805000,Wholesale
TXN-1080,2024-09-27,Bali,Kuta,Distributor,Sausage,Farmhouse Sausage 250g,224,29000,22000,6496000,4928000,1568000,Institution
TXN-1081,2024-09-27,West Java,Depok,Distributor,Sausage,So Good Chicken Sausage 375g,89,40500,31500,3604500,2803500,801000,Wholesale
TXN-1082,2024-09-27,Sumatera,Banda Aceh,General Trade,Milk,Cimory Milk Vanilla 200ml,45,5000,4500,225000,202500,22500,Retail
TXN-1083,2024-09-27,Yogyakarta,Yogyakarta,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,52,6000,5000,312000,260000,52000,Retail
TXN-1084,2024-09-28,Kalimantan,Banjarmasin,Distributor,Nugget,Fiesta Crispy Nugget 400g,48,44500,39000,2136000,1872000,264000,Wholesale
TXN-1085,2024-09-28,East Java,Surabaya,Modern Trade,Nugget,Belfoods Royal Nugget 500g,20,39500,34000,790000,680000,110000,Retail
TXN-1086,2024-09-28,West Java,Cimahi,Distributor,Yoghurt,Cimory Mini Yoghurt 60ml,191,7500,6500,1432500,1241500,191000,Wholesale
TXN-1087,2024-09-28,Jakarta,Jakarta Utara,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,20,9500,7500,190000,150000,40000,Retail
TXN-1088,2024-09-28,Sumatera,Palembang,Modern Trade,Sausage,Kimbo Beef Sausage 375g,57,27000,20500,1539000,1168500,370500,Retail
TXN-1089,2024-09-29,East Java,Malang,General Trade,Sausage,So Good Chicken Sausage 375g,15,41000,33000,615000,495000,120000,Retail
TXN-1090,2024-09-29,Yogyakarta,Bantul,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,21,10000,8000,210000,168000,42000,Retail
TXN-1091,2024-09-29,Sumatera,Padang,General Trade,Nugget,Champ Chicken Nugget 250g,11,27500,23500,302500,258500,44000,Retail
TXN-1092,2024-09-30,West Java,Bekasi,Modern Trade,Milk,Cimory Full Cream 1L,64,23000,20500,1472000,1312000,160000,Retail
TXN-1093,2024-09-30,Banten,Tangerang,General Trade,Milk,Premium Whole Milk 1L,17,25000,21500,425000,365500,59500,Retail
TXN-1094,2024-09-30,Jakarta,Jakarta Selatan,Modern Trade,Milk,Premium Whole Milk 1L,54,23500,20500,1269000,1107000,162000,Retail
